threshold,precision,recall
1.480627,0.9464285714285714,0.09028960817717206
1.480517,0.9473684210526315,0.0919931856899489
1.473396,0.9482758620689655,0.09369676320272573
1.472268,0.9333333333333333,0.09540034071550256
1.472769,0.9491525423728814,0.09540034071550256
1.471675,0.9344262295081968,0.09710391822827939
1.470812,0.9354838709677419,0.09880749574105621
1.470743,0.9365079365079365,0.10051107325383304
1.469925,0.9375,0.10221465076660988
1.466159,0.9384615384615385,0.10391822827938671
1.463521,0.9393939393939394,0.10562180579216354
1.46336,0.9402985074626866,0.10732538330494037
1.463179,0.9411764705882353,0.10902896081771721
1.460418,0.9420289855072463,0.11073253833049404
1.458424,0.9428571428571428,0.11243611584327087
1.457746,0.9436619718309859,0.1141396933560477
1.456539,0.9444444444444444,0.11584327086882454
1.455569,0.9452054794520548,0.11754684838160136
1.45386,0.9459459459459459,0.11925042589437819
1.451242,0.9466666666666667,0.12095400340715502
1.450161,0.9473684210526315,0.12265758091993186
1.448855,0.948051948051948,0.12436115843270869
1.445019,0.9487179487179487,0.1260647359454855
1.437666,0.9493670886075949,0.12776831345826234
1.435131,0.95,0.12947189097103917
1.432473,0.9506172839506173,0.131175468483816
1.430936,0.9512195121951219,0.13287904599659284
1.430517,0.9518072289156626,0.13458262350936967
1.429834,0.9523809523809523,0.1362862010221465
1.428762,0.9529411764705882,0.13798977853492334
1.428099,0.9534883720930233,0.13969335604770017
1.427145,0.9540229885057471,0.141396933560477
1.42705,0.9545454545454546,0.14310051107325383
1.42307,0.9550561797752809,0.14480408858603067
1.420307,0.945054945054945,0.1465076660988075
1.422803,0.9555555555555556,0.1465076660988075
1.419858,0.9456521739130435,0.14821124361158433
1.416489,0.946236559139785,0.14991482112436116
1.416029,0.9468085106382979,0.151618398637138
1.414486,0.9473684210526315,0.15332197614991483
1.414073,0.9479166666666666,0.15502555366269166
1.412817,0.9484536082474226,0.1567291311754685
1.410963,0.9489795918367347,0.15843270868824533
1.41041,0.9494949494949495,0.16013628620102216
1.410192,0.95,0.16183986371379896
1.408108,0.9504950495049505,0.1635434412265758
1.40618,0.9509803921568627,0.16524701873935263
1.405517,0.9514563106796117,0.16695059625212946
1.405339,0.9519230769230769,0.1686541737649063
1.401496,0.9345794392523364,0.17035775127768313
1.402167,0.9433962264150944,0.17035775127768313
1.403979,0.9523809523809523,0.17035775127768313
